|name          |ra      |dec     |maj_axis|mag    |cat_num  |cdec     |cra     |
|MCG-05-25-039 |10 42 01|-33 15.7|   10.00|   15.0|         |-331542.9|104200.9|
|MCG-05-26-001 |10 43 03|-30 02.8|   12.00|   15.0|         |-300244.4|104302.8|
|MCG-05-26-002 |10 43 33|-30 46.7|    9.00|   14.0|         |-304645.1|104332.5|
|MCG-05-26-003 |10 43 36|-30 48.8|    7.00|   15.0|         |-304845.2|104335.5|
|MCG-05-26-004 |10 43 56|-31 06.8|    6.00|   15.0|         |-310645.7|104356.4|
|MCG-05-26-005 |10 44 20|-32 12.8|    9.00|   14.0|         |-321246.2|104419.9|
|MCG-05-26-006 |10 47 10|-28 53.8|    4.00|   15.0|         |-285350.2|104710.0|
|MCG-05-26-007 |10 47 57|-31 31.9|   35.00|   13.0|NGC 3390 |-313151.3|104756.9|
|MCG-05-26-008 |10 49 09|-31 18.9|   10.00|   15.0|         |-311852.9|104909.2|
|MCG-05-26-009 |10 52 03|-32 41.9|   14.00|   14.0|         |-324156.8|105203.0|
|MCG-05-26-010 |10 52 45|-32 56.9|   20.00|   13.0|NGC 3449 |-325657.7|105245.0|
|MCG-05-26-011 |10 53 35|-29 23.0|    6.00|   15.0|         |-292258.7|105334.8|
|MCG-05-26-012 |10 54 03|-33 09.0|   11.00|   14.0|         |-330859.3|105403.2|
|MCG-05-26-013 |10 55 11|-30 28.0|    8.00|   15.0|         |-302800.7|105510.6|
|MCG-05-26-014 |10 56 04|-31 58.0|   11.00|   15.0|         |-315801.8|105604.1|
|MCG-05-26-015 |10 56 52|-33 11.0|    8.00|   15.0|         |-331102.8|105651.6|
|MCG-05-26-016 |10 59 00|-28 28.1|   12.00|   13.0|NGC 3483 |-282805.3|105900.0|
|MCG-05-27-001 |11 12 14|-28 00.3|    6.00|   15.0|         |-280019.2|111214.2|
|MCG-05-27-002 |11 14 49|-33 56.3|    8.00|   15.0|         |-335621.6|111448.7|
|MCG-05-27-003 |11 15 02|-28 23.3|   20.00|   14.0|         |-282321.7|111502.5|
|MCG-05-27-004 |11 16 19|-33 51.4|    6.00|   15.0|         |-335122.9|111619.0|
|MCG-05-27-005 |11 17 09|-27 49.4|   18.00|   15.0|         |-274923.5|111709.0|
|MCG-05-27-006 |11 17 38|-30 31.4|    6.00|   15.0|         |-303124.0|111738.3|
|MCG-05-27-007 |11 17 39|-27 53.4|   10.00|   15.0|         |-275324.0|111739.0|
|MCG-05-27-008 |11 18 20|-32 50.4|   90.00|   10.0|NGC 3621 |-325024.5|111819.7|
|MCG-05-27-009 |11 18 57|-29 25.4|    6.00|   15.0|         |-292525.0|111856.8|
|MCG-05-27-010 |11 20 57|-29 23.5|    6.00|   15.0|         |-292326.6|112057.1|
|MCG-05-27-011 |11 24 09|-30 27.5|    3.00|   15.0|         |-302728.9|112409.4|
|MCG-05-27-012 |11 27 04|-28 57.5|   10.00|   13.0|         |-285730.9|112704.2|
|MCG-05-27-013 |11 27 22|-29 14.5|   10.00|   15.0|         |-291431.1|112722.2|
|MCG-05-27-014 |11 29 49|-31 51.5|    6.00|   15.0|         |-315132.6|112949.0|
|MCG-05-27-015 |11 31 35|-30 18.5|   55.00|   12.0|NGC 3717 |-301833.6|113134.7|
|MCG-05-27-016 |11 31 47|-30 24.5|    4.00|   14.0|IC 2913  |-302433.7|113146.7|
|MCG-05-27-017 |11 33 29|-33 09.6|    6.00|   15.0|         |-330934.7|113328.4|
|MCG-05-28-001 |11 38 06|-32 19.6|    4.00|   15.0|         |-321936.9|113805.4|
|MCG-05-28-002 |11 38 06|-32 33.6|    4.00|   15.0|         |-323336.9|113805.4|
|MCG-05-28-003 |11 38 18|-29 41.6|    9.00|   15.0|         |-294137.0|113817.9|
|MCG-05-28-004 |11 39 12|-31 58.6|    8.00|   15.0|         |-315837.4|113911.7|
|MCG-05-28-005 |11 46 43|-30 04.7|   12.00|   15.0|         |-300440.0|114643.2|
|MCG-05-28-006 |11 46 55|-27 54.7|   10.00|   13.0|NGC 3885 |-275440.1|114655.5|
|MCG-05-28-007 |11 48 56|-28 15.7|   18.00|   14.0|         |-281540.6|114855.8|
|MCG-05-28-008 |11 49 02|-30 09.7|    4.00|   15.0|         |-300940.6|114901.6|
|MCG-05-28-009 |11 49 14|-29 14.7|    0.00|   12.0|NGC 3904 |-291440.6|114913.7|
|MCG-05-28-010 |11 50 14|-28 28.7|    6.00|   16.0|         |-282840.9|115014.0|
|MCG-05-28-011 |11 50 26|-28 30.7|    6.00|   15.0|         |-283040.9|115026.0|
|MCG-05-28-012 |11 51 08|-28 46.7|    0.00|   11.0|NGC 3923 |-284641.0|115108.1|
|MCG-05-28-013 |11 52 32|-32 50.7|    7.00|   15.0|         |-325041.3|115232.1|
|MCG-05-28-014 |11 53 08|-32 33.7|    5.00|   15.0|         |-323341.4|115308.2|
|MCG-05-28-015 |11 53 26|-28 30.7|   50.00|   13.0|         |-283041.4|115326.5|
|MCG-05-28-016 |11 54 57|-31 33.7|    4.00|   15.0|         |-313341.6|115456.6|
|MCG-05-28-017 |11 58 09|-29 01.7|    0.00|   16.0|         |-290141.9|115809.2|
|MCG-05-28-018 |11 59 21|-28 53.7|    5.00|   15.0|         |-285342.0|115921.4|
|MCG-05-29-001 |12 01 46|-31 42.7|   12.00|   15.0|         |-314242.0|120145.8|
|MCG-05-29-002 |12 02 22|-29 30.7|    5.00|   15.0|         |-293042.0|120221.9|
|MCG-05-29-003 |12 02 52|-29 05.7|   12.00|   14.0|         |-290542.0|120251.9|
|MCG-05-29-004 |12 03 58|-29 37.7|    6.00|   15.0|         |-293741.9|120358.1|
|MCG-05-29-005 |12 04 52|-28 06.7|   20.00|   14.0|         |-280641.9|120452.2|
|MCG-05-29-006 |12 05 34|-30 10.7|    6.00|   15.0|         |-301041.8|120534.4|
|MCG-05-29-007 |12 05 35|-31 26.7|   20.00|   15.0|         |-312641.8|120534.4|
|MCG-05-29-008 |12 05 52|-27 55.7|   28.00|   13.0|IC 2995  |-275541.8|120552.4|
|MCG-05-29-009 |12 05 53|-29 59.7|    8.00|   14.0|IC 2996  |-295941.8|120552.5|
|MCG-05-29-010 |12 05 59|-29 17.7|   12.00|   14.0|IC  760  |-291741.8|120558.4|
|MCG-05-29-011 |12 06 23|-28 11.7|    6.00|   15.0|         |-281141.8|120622.5|
|MCG-05-29-012 |12 06 35|-28 11.7|    4.00|   15.0|         |-281141.8|120634.5|
|MCG-05-29-013 |12 06 47|-29 45.7|    0.00|   11.0|NGC 4105 |-294541.7|120646.6|
|MCG-05-29-014 |12 06 53|-29 46.7|    0.00|   12.0|NGC 4106 |-294641.7|120652.6|
|MCG-05-29-015 |12 06 53|-28 19.7|   14.00|   15.0|         |-281941.7|120652.6|
|MCG-05-29-016 |12 06 53|-31 57.7|    0.00|   16.0|         |-315741.7|120652.7|
|MCG-05-29-017 |12 06 53|-31 57.7|   10.00|   16.0|         |-315741.7|120652.7|
|MCG-05-29-018 |12 07 17|-30 01.7|   22.00|   13.0|IC 3005  |-300141.7|120716.7|
|MCG-05-29-019 |12 07 47|-32 01.7|    9.00|   16.0|         |-320141.6|120746.9|
|MCG-05-29-020 |12 07 59|-30 20.7|   18.00|   14.0|IC 3010  |-302041.6|120758.8|
|MCG-05-29-021 |12 08 17|-32 01.7|   20.00|   15.0|         |-320141.6|120817.0|
|MCG-05-29-022 |12 08 35|-31 21.7|    6.00|   15.0|         |-312141.5|120835.0|
|MCG-05-29-023 |12 08 59|-31 31.7|   25.00|   13.0|IC 3015  |-313141.5|120859.1|
|MCG-05-29-024 |12 09 23|-32 31.7|   14.00|   15.0|         |-323141.4|120923.2|
|MCG-05-29-025 |12 10 17|-29 43.7|   45.00|   13.0|IC  764  |-294341.2|121017.2|
|MCG-05-29-026 |12 10 23|-30 04.7|   12.00|   15.0|         |-300441.2|121023.2|
|MCG-05-29-027 |12 10 29|-30 05.7|    4.00|   15.0|         |-300541.2|121029.2|
|MCG-05-29-028 |12 10 47|-27 50.7|    8.00|   16.0|         |-275041.2|121047.1|
|MCG-05-29-029 |12 11 12|-31 08.7|   10.00|   14.0|         |-310841.1|121111.4|
|MCG-05-29-030 |12 12 36|-32 36.7|   10.00|   15.0|         |-323640.8|121235.8|
|MCG-05-29-031 |12 15 12|-30 47.6|   16.00|   13.0|         |-304740.2|121512.1|
|MCG-05-29-032 |12 16 00|-29 03.7|   10.00|   15.0|         |-290340.0|121600.1|
|MCG-05-29-033 |12 18 00|-29 37.7|    8.00|   15.0|         |-293739.4|121800.4|
|MCG-05-29-034 |12 22 14|-33 31.6|   20.00|   13.0|NGC 4304 |-333137.8|122213.7|
|MCG-05-29-035 |12 25 56|-30 42.6|    6.00|   15.0|         |-304236.2|122555.9|
|MCG-05-30-001 |12 27 21|-33 33.6|    0.00|   16.0|         |-333335.6|122720.7|
|MCG-05-30-002 |12 27 50|-30 07.6|   10.00|   15.0|NGC 4456:|-300735.3|122750.1|
|MCG-05-30-003 |12 29 45|-33 11.6|    8.00|   17.0|         |-331134.3|122945.1|
|MCG-05-30-004 |12 33 21|-31 22.6|    0.00|   16.0|         |-312232.2|123321.3|
|MCG-05-30-005 |12 35 46|-32 23.5|    4.00|   16.0|         |-322330.7|123546.0|
|MCG-05-30-006 |12 37 03|-28 29.5|   18.00|   14.0|         |-282929.9|123703.3|
|MCG-05-30-007 |12 38 22|-28 55.5|    6.00|   16.0|         |-285529.0|123821.6|
|MCG-05-30-008 |12 38 28|-28 56.5|    6.00|   16.0|         |-285628.9|123827.6|
|MCG-05-30-009 |12 42 47|-30 24.4|   10.00|   15.0|         |-302425.7|124246.7|
|MCG-05-30-010 |12 51 17|-27 47.3|    5.00|   15.0|IC 3829  |-274718.3|125117.3|
|MCG-05-30-011 |12 52 06|-29 50.3|   17.00|   14.0|         |-295017.6|125206.1|
|MCG-05-31-001 |12 54 30|-29 12.2|    5.00|   16.0|         |-291215.2|125430.2|
|MCG-05-31-002 |12 55 24|-28 27.2|    5.00|   16.0|         |-282714.3|125524.1|
|MCG-05-31-003 |12 56 06|-29 30.2|   10.00|   14.0|NGC 4806 |-293013.6|125606.6|
|MCG-05-31-004 |12 57 08|-32 32.2|    5.00|   15.0|         |-323212.5|125707.9|
|MCG-05-31-005 |12 57 11|-32 32.2|    1.50|   15.0|         |-323212.4|125710.9|
|MCG-05-31-006 |12 57 18|-28 12.2|    7.00|   15.0|         |-281212.3|125718.3|
|MCG-05-31-007 |12 57 43|-29 46.2|    5.00|   15.0|         |-294611.9|125742.9|
|MCG-05-31-008 |12 59 31|-29 15.2|    1.50|   15.0|         |-291509.9|125931.0|
|MCG-05-31-009 |12 59 43|-29 36.2|   14.00|   15.0|         |-293609.7|125943.2|
|MCG-05-31-010 |13 00 20|-31 27.2|    5.00|   16.0|         |-312709.0|130020.0|
|MCG-05-31-011 |13 00 33|-32 50.2|    7.00|   15.0|         |-325008.8|130032.6|
|MCG-05-31-012 |13 01 03|-32 28.1|    0.00|   15.0|         |-322808.2|130102.6|
|MCG-05-31-013 |13 01 20|-30 56.2|   12.00|   15.0|NGC 4903 |-305607.9|130120.0|
|MCG-05-31-014 |13 01 21|-32 25.1|    8.00|   16.0|         |-322507.9|130120.6|
|MCG-05-31-015 |13 01 26|-30 52.1|    3.00|   15.0|NGC 4905 |-305207.8|130126.0|
|MCG-05-31-016 |13 01 27|-32 19.1|    0.00|   15.0|         |-321907.8|130126.6|
|MCG-05-31-017 |13 01 32|-30 03.1|    4.00|   15.0|         |-300307.7|130131.7|
|MCG-05-31-018 |13 01 38|-30 55.1|    4.00|   15.0|         |-305507.6|130138.0|
|MCG-05-31-019 |13 02 03|-32 48.1|   12.00|   15.0|         |-324807.1|130202.9|
|MCG-05-31-020 |13 02 09|-33 08.1|   12.00|   15.0|         |-330807.0|130209.1|
|MCG-05-31-021 |13 02 15|-32 46.1|    8.00|   16.0|         |-324606.9|130214.9|
|MCG-05-31-022 |13 02 45|-32 42.1|    4.00|   15.0|         |-324206.3|130245.0|
|MCG-05-31-023 |13 03 02|-30 48.1|    6.00|   15.0|         |-304806.0|130302.2|
|MCG-05-31-024 |13 03 14|-30 31.1|   11.00|   15.0|IC  844  |-303105.7|130314.1|
|MCG-05-31-025 |13 03 20|-29 49.1|   25.00|   15.0|         |-294905.6|130319.9|
|MCG-05-31-026 |13 03 21|-32 14.1|   12.00|   15.0|         |-321405.6|130320.9|
|MCG-05-31-027 |13 03 27|-32 53.1|    8.00|   16.0|         |-325305.5|130327.2|
|MCG-05-31-028 |13 04 14|-30 32.1|    0.00|   12.0|NGC 4936 |-303204.6|130414.3|
|MCG-05-31-029 |13 04 26|-30 10.1|    4.00|   15.0|         |-301004.3|130426.2|
|MCG-05-31-030 |13 04 44|-30 14.0|    5.00|   15.0|         |-301404.0|130444.3|
|MCG-05-31-031 |13 05 20|-30 06.1|    4.00|   15.0|         |-300603.2|130520.3|
|MCG-05-31-032 |13 05 26|-28 27.1|   12.00|   16.0|         |-282703.1|130525.6|
|MCG-05-31-033 |13 05 38|-28 24.1|    8.00|   15.0|         |-282402.9|130537.6|
|MCG-05-31-034 |13 06 02|-29 45.1|    0.00|   15.0|NGC 4955 |-294502.4|130602.3|
|MCG-05-31-035 |13 06 50|-28 32.0|   14.00|   14.0|         |-283201.4|130649.9|
|MCG-05-31-036 |13 07 08|-28 12.0|   22.00|   14.0|NGC 4965 |-281201.0|130707.8|
|MCG-05-31-037 |13 09 02|-28 38.0|   16.00|   15.0|NGC 4980 |-283758.7|130902.2|
|MCG-05-31-038 |13 11 02|-27 59.9|    8.00|   16.0|         |-275956.1|131102.3|
|MCG-05-31-039 |13 12 59|-32 40.9|   24.00|   15.0|         |-324053.5|131258.8|
|MCG-05-31-040 |13 15 21|-28 15.8|    4.00|   16.0|         |-281550.3|131521.0|
|MCG-05-31-041 |13 16 03|-28 22.8|    0.00|   15.0|NGC 5048 |-282249.3|131603.2|
|MCG-05-31-042 |13 16 09|-28 15.8|    6.00|   15.0|NGC 5051 |-281549.2|131609.1|
|MCG-05-31-043 |13 17 35|-32 05.8|   11.00|   13.0|IC 4214  |-320547.1|131735.3|
|MCG-05-31-044 |13 18 23|-31 37.7|    9.00|   14.0|IC 4219  |-313746.0|131823.2|
|MCG-05-32-001 |13 20 46|-29 27.7|    5.00|   15.0|         |-292742.5|132046.4|
|MCG-05-32-002 |13 22 17|-29 31.7|    6.00|   15.0|         |-293140.3|132216.7|
|MCG-05-32-003 |13 22 24|-31 03.7|    5.00|   15.0|         |-310340.1|132223.5|
|MCG-05-32-004 |13 23 06|-32 13.6|    5.00|   15.0|         |-321339.0|132306.3|
|MCG-05-32-005 |13 23 12|-32 19.6|   11.00|   15.0|NGC 5108 |-321938.9|132312.4|
|MCG-05-32-006 |13 24 00|-32 20.6|    0.00|   14.0|NGC 5114 |-322037.6|132400.5|
|MCG-05-32-007 |13 24 06|-31 39.6|    4.00|   15.0|         |-313937.5|132406.2|
|MCG-05-32-008 |13 24 30|-30 25.6|    8.00|   15.0|         |-302536.9|132429.5|
|MCG-05-32-009 |13 24 51|-30 18.6|   15.00|   13.0|NGC 5124 |-301836.3|132450.5|
|MCG-05-32-010 |13 24 54|-30 19.6|   12.00|   14.0|NGC 5126 |-301936.3|132453.5|
|MCG-05-32-011 |13 25 07|-33 40.6|   16.00|   15.0|         |-334035.9|132507.5|
|MCG-05-32-012 |13 25 12|-30 31.6|    6.00|   15.0|         |-303135.8|132511.7|
|MCG-05-32-013 |13 25 41|-29 49.6|   16.00|   13.0|NGC 5135 |-294935.0|132541.4|
|MCG-05-32-014 |13 25 41|-29 31.6|    6.00|   15.0|         |-293135.0|132541.2|
|MCG-05-32-015 |13 26 07|-32 08.6|    8.00|   15.0|         |-320834.4|132606.8|
|MCG-05-32-016 |13 26 17|-33 52.6|    0.00|   13.0|NGC 5140 |-335234.1|132616.8|
|MCG-05-32-017 |13 26 42|-30 21.5|   12.00|   15.0|IC 4247  |-302133.4|132641.8|
|MCG-05-32-018 |13 26 48|-29 51.5|    9.00|   14.0|IC 4248  |-295133.3|132647.6|
|MCG-05-32-019 |13 27 05|-29 10.6|    6.00|   15.0|         |-291032.8|132705.2|
|MCG-05-32-020 |13 27 11|-27 55.6|    4.00|   14.0|IC 4249  |-275532.6|132710.6|
|MCG-05-32-021 |13 27 24|-29 25.6|    4.00|   15.0|IC 4251  |-292532.3|132723.4|
|MCG-05-32-022 |13 27 29|-27 50.5|   10.00|   15.0|IC 4253  |-275032.2|132728.6|
|MCG-05-32-023 |13 27 36|-29 32.5|   10.00|   14.0|NGC 5150 |-293232.0|132735.5|
|MCG-05-32-024 |13 27 54|-29 36.5|   16.00|   14.0|NGC 5152 |-293631.5|132753.6|
|MCG-05-32-025 |13 28 00|-29 36.5|    0.00|   14.0|NGC 5153 |-293631.3|132759.6|
|MCG-05-32-026 |13 28 01|-31 29.5|    8.00|   15.0|         |-312931.3|132800.7|
|MCG-05-32-027 |13 28 17|-27 57.5|    2.00|   15.0|         |-275730.9|132816.7|
|MCG-05-32-028 |13 28 31|-31 50.5|    8.00|   15.0|         |-315030.5|132831.0|
|MCG-05-32-029 |13 28 29|-28 09.5|    9.00|   15.0|         |-280930.5|132828.9|
|MCG-05-32-030 |13 28 35|-28 09.5|    5.00|   15.0|         |-280930.4|132834.9|
|MCG-05-32-031 |13 29 11|-33 11.5|   53.00|   12.0|NGC 5161 |-331129.4|132910.9|
|MCG-05-32-032 |13 29 53|-27 58.5|    0.00|   15.0|IC 4261  |-275828.2|132953.0|
|MCG-05-32-033 |13 30 23|-27 53.5|   10.00|   15.0|IC 4264  |-275327.4|133023.0|
|MCG-05-32-034 |13 30 41|-28 07.4|   14.00|   13.0|NGC 5182 |-280726.9|133041.2|
|MCG-05-32-035 |13 31 30|-28 51.4|    4.00|   15.0|IC 4273  |-285125.6|133129.7|
|MCG-05-32-036 |13 31 38|-33 14.4|    6.00|   15.0|         |-331425.4|133138.4|
|MCG-05-32-037 |13 31 44|-33 14.4|    0.00|   13.0|NGC 5193 |-331425.2|133144.4|
|MCG-05-32-038 |13 31 54|-29 42.4|    8.00|   15.0|IC 4275  |-294224.9|133154.3|
|MCG-05-32-039 |13 33 26|-32 43.4|    8.00|   15.0|         |-324322.3|133326.4|
|MCG-05-32-040 |13 35 03|-33 29.3|    8.00|   15.0|NGC 5215 |-332919.6|133503.2|
|MCG-05-32-041 |13 35 09|-33 30.3|    9.00|   15.0|NGC 5215 |-333019.4|133509.2|
|MCG-05-32-042 |13 35 07|-30 06.3|    5.00|   15.0|         |-300619.4|133507.0|
|MCG-05-32-043 |13 35 16|-33 55.3|    7.00|   15.0|         |-335519.2|133515.5|
|MCG-05-32-044 |13 35 18|-27 59.3|   12.00|   15.0|IC 4290  |-275919.1|133517.8|
|MCG-05-32-045 |13 35 44|-30 52.3|   10.00|   15.0|         |-305218.4|133543.6|
|MCG-05-32-046 |13 35 51|-33 28.3|   14.00|   15.0|         |-332818.2|133551.3|
|MCG-05-32-047 |13 35 49|-30 22.3|    7.00|   15.0|         |-302218.2|133549.3|
|MCG-05-32-048 |13 36 03|-33 01.3|    8.00|   15.0|         |-330117.8|133603.0|
|MCG-05-32-049 |13 36 30|-29 03.3|    8.00|   15.0|IC 4295  |-290317.0|133630.6|
|MCG-05-32-050 |13 37 01|-29 51.2|  105.00|    9.0|NGC 5236 |-295116.1|133701.1|
|MCG-05-32-051 |13 37 18|-28 38.3|    4.00|   15.0|IC 4303  |-283815.6|133718.4|
|MCG-05-32-052 |13 37 27|-33 01.3|    8.00|   14.0|         |-330115.3|133727.3|
|MCG-05-32-053 |13 37 34|-33 49.3|    7.00|   15.0|         |-334915.2|133733.8|
|MCG-05-32-054 |13 37 58|-33 32.2|    8.00|   15.0|         |-333214.4|133757.7|
|MCG-05-32-055 |13 38 04|-33 53.2|    6.00|   15.0|         |-335314.3|133804.0|
|MCG-05-32-056 |13 38 02|-30 57.2|   15.00|   15.0|         |-305714.3|133802.0|
|MCG-05-32-057 |13 38 14|-31 25.3|    8.00|   15.0|         |-312513.9|133814.3|
|MCG-05-32-058 |13 39 20|-30 47.2|   10.00|   14.0|         |-304711.9|133920.1|
|MCG-05-32-059 |13 39 21|-32 14.2|    4.00|   15.0|         |-321411.9|133921.1|
|MCG-05-32-060 |13 39 57|-31 38.2|   45.00|   11.0|NGC 5253 |-313810.8|133956.8|
|MCG-05-32-061 |13 39 57|-32 36.2|    8.00|   15.0|         |-323610.8|133957.4|
|MCG-05-32-062 |13 40 19|-28 52.1|    4.00|   15.0|IC 4316  |-285210.1|134019.0|
|MCG-05-32-063 |13 40 28|-33 40.1|   12.00|   15.0|         |-334009.9|134028.2|
|MCG-05-32-064 |13 40 46|-32 40.1|    6.00|   15.0|         |-324009.4|134045.6|
|MCG-05-32-065 |13 41 27|-32 00.1|    6.00|   15.0|         |-320008.1|134127.2|
|MCG-05-32-066 |13 41 32|-29 55.1|   16.00|   13.0|NGC 5264 |-295507.9|134131.9|
|MCG-05-32-067 |13 42 09|-30 46.1|    7.00|   14.0|         |-304606.8|134208.5|
|MCG-05-32-068 |13 42 15|-31 02.1|   10.00|   15.0|         |-310206.6|134214.7|
|MCG-05-32-069 |13 43 19|-28 57.1|    8.00|   15.0|IC 4318  |-285704.6|134319.5|
|MCG-05-32-070 |13 43 26|-30 22.1|    4.00|   15.0|         |-302204.4|134326.5|
|MCG-05-32-071 |13 43 26|-29 48.1|   12.00|   14.0|IC 4319  |-294804.4|134326.1|
|MCG-05-32-072 |13 44 13|-28 00.1|    5.00|   15.0|         |-280002.9|134413.0|
|MCG-05-32-073 |13 44 26|-30 08.0|    5.00|   15.0|IC 4321  |-300802.5|134426.5|
|MCG-05-32-074 |13 45 20|-30 01.0|    2.50|   15.0|         |-300100.8|134520.5|
|MCG-05-32-075 |13 45 27|-30 13.0|    4.00|   15.0|IC 4324  |-301300.6|134526.7|
|MCG-05-33-001 |13 46 33|-30 53.0|   10.00|   16.0|         |-305258.4|134633.3|
|MCG-05-33-002 |13 47 23|-32 52.9|   10.00|   17.0|         |-325256.9|134722.9|
|MCG-05-33-003 |13 47 20|-28 19.0|   10.00|   17.0|         |-281856.9|134719.7|
|MCG-05-33-004 |13 47 27|-29 49.0|    2.00|   15.0|         |-294856.7|134726.7|
|MCG-05-33-005 |13 47 27|-30 25.0|    4.00|   16.0|         |-302456.7|134727.1|
|MCG-05-33-006 |13 47 27|-30 23.9|    7.00|   15.0|NGC 5291 |-302356.7|134727.1|
|MCG-05-33-007 |13 47 38|-29 25.9|    8.00|   16.0|IC 4325  |-292556.3|134738.5|
|MCG-05-33-008 |13 47 40|-30 56.9|   10.00|   14.0|NGC 5292 |-305656.3|134739.5|
|MCG-05-33-009 |13 48 15|-30 31.9|    6.00|   16.0|         |-303155.1|134815.3|
|MCG-05-33-010 |13 48 15|-30 26.9|    6.00|   15.0|         |-302655.1|134815.2|
|MCG-05-33-011 |13 48 21|-30 31.9|    5.00|   15.0|         |-303154.9|134821.3|
|MCG-05-33-012 |13 48 27|-29 36.9|    6.00|   15.0|IC 4326  |-293654.7|134826.7|
|MCG-05-33-013 |13 48 29|-32 14.9|    6.00|   15.0|         |-321454.7|134828.6|
|MCG-05-33-014 |13 48 40|-30 48.9|    8.00|   15.0|         |-304854.3|134839.6|
|MCG-05-33-015 |13 48 39|-30 25.9|   10.00|   14.0|NGC 5298 |-302554.3|134839.3|
|MCG-05-33-016 |13 48 45|-30 11.9|    6.00|   16.0|IC 4327  |-301154.1|134845.1|
|MCG-05-33-017 |13 48 58|-31 09.9|    8.00|   15.0|         |-310953.7|134857.9|
|MCG-05-33-018 |13 48 57|-30 30.9|   10.00|   14.0|NGC 5302 |-303053.7|134857.4|
|MCG-05-33-019 |13 49 12|-30 17.9|    0.00|   14.0|IC 4329  |-301753.2|134912.3|
|MCG-05-33-020 |13 49 16|-31 09.9|    8.00|   15.0|         |-310953.1|134915.9|
|MCG-05-33-021 |13 49 27|-30 18.9|    8.00|   15.0|         |-301852.7|134927.3|
|MCG-05-33-022 |13 50 13|-30 34.9|    4.00|   15.0|NGC 5304 |-303451.3|135012.6|
|MCG-05-33-023 |13 51 10|-30 16.8|    6.00|   15.0|         |-301649.3|135109.6|
|MCG-05-33-024 |13 51 22|-30 46.8|    6.00|   15.0|         |-304648.9|135122.0|
|MCG-05-33-025 |13 51 28|-31 08.8|   10.00|   15.0|         |-310848.7|135128.2|
|MCG-05-33-026 |13 52 32|-27 54.8|    4.00|   15.0|         |-275446.5|135232.1|
|MCG-05-33-027 |13 52 58|-29 55.7|   12.00|   15.0|         |-295545.7|135257.6|
|MCG-05-33-028 |13 53 03|-28 28.7|   10.00|   14.0|NGC 5328 |-282845.5|135302.6|
|MCG-05-33-028A|13 53 09|-28 27.8|    0.00|   15.0|NGC 5330 |-282745.3|135308.6|
|MCG-05-33-029 |13 53 21|-28 24.7|    7.00|   16.0|         |-282444.9|135320.6|
|MCG-05-33-030 |13 55 03|-28 20.7|    2.50|   15.0|         |-282041.4|135502.7|
|MCG-05-33-031 |13 55 55|-33 44.6|    5.00|   15.0|         |-334439.6|135555.0|
|MCG-05-33-032 |13 56 10|-30 19.7|    0.00|   14.0|NGC 5357 |-301939.1|135610.4|
|MCG-05-33-033 |13 56 42|-32 38.6|   12.00|   15.0|         |-323838.0|135642.2|
|MCG-05-33-034 |13 58 10|-29 17.6|   40.00|   14.0|IC 4351  |-291734.8|135809.9|
|MCG-05-33-035 |14 00 34|-28 50.5|    4.00|   15.0|NGC 5393 |-285029.7|140033.9|
|MCG-05-33-036 |14 01 17|-30 18.5|   25.00|   14.0|         |-301828.1|140117.1|
|MCG-05-33-037 |14 01 25|-33 03.5|   25.00|   14.0|NGC 5398 |-330327.9|140125.3|
|MCG-05-33-038 |14 02 32|-33 23.4|   12.00|   15.0|         |-332325.4|140231.8|
|MCG-05-33-039 |14 03 14|-33 20.4|    3.00|   15.0|         |-332023.9|140313.9|
|MCG-05-33-040 |14 03 18|-31 19.4|   12.00|   15.0|         |-311923.7|140318.2|
|MCG-05-33-041 |14 03 38|-33 36.4|    5.00|   15.0|         |-333623.0|140338.1|
|MCG-05-33-042 |14 05 09|-33 46.3|   12.00|   15.0|IC 4366  |-334619.6|140508.5|
|MCG-05-33-043 |14 06 36|-31 11.3|   10.00|   16.0|         |-311116.3|140636.6|
|MCG-05-33-044 |14 07 07|-31 11.3|    7.00|   16.0|         |-311115.1|140706.7|
|MCG-05-33-045 |14 07 06|-30 00.2|    8.00|   14.0|NGC 5464 |-300015.2|140705.7|
|MCG-05-33-046 |14 07 17|-28 56.2|   12.00|   15.0|         |-285614.7|140716.9|
|MCG-05-33-047 |14 07 55|-32 02.2|   10.00|   15.0|         |-320213.3|140755.5|
|MCG-05-33-048 |14 08 03|-33 19.2|   14.00|   14.0|IC 4375  |-331913.1|140802.6|
|MCG-05-34-001 |14 12 19|-30 38.0|   20.00|   12.0|NGC 5494 |-303803.1|141219.0|
|MCG-05-34-002 |14 13 24|-29 35.0|   20.00|   15.0|         |-293500.5|141324.2|
|MCG-05-34-003 |14 16 02|-31 45.9|    8.00|   15.0|IC 4388  |-314554.2|141602.5|
|MCG-05-34-004 |14 16 07|-30 16.9|    3.00|   15.0|         |-301654.0|141607.2|
|MCG-05-34-005 |14 16 20|-31 40.9|    5.00|   15.0|IC 4391  |-314053.5|141620.5|
|MCG-05-34-006 |14 17 44|-31 20.8|   22.00|   15.0|IC 4393  |-312050.1|141744.4|
|MCG-05-34-007 |14 20 13|-29 44.8|    4.00|   15.0|         |-294443.9|142013.3|
|MCG-05-34-008 |14 20 29|-33 22.7|    6.00|   15.0|         |-332243.3|142028.7|
